file||src||doc_id||subdoc_id||texttype||balanced||src_file_or_url||words||chars||sentences
estonian_nc17.vert.04||wiki17||51743||_||_||_||https://et.wikipedia.org/wiki/Dénes_Farkas||91||617||8
estonian_nc17.vert.04||wiki17||51759||_||_||_||https://et.wikipedia.org/wiki/Dönhoff||57||359||3
estonian_nc17.vert.04||wiki17||51788||_||_||_||https://et.wikipedia.org/wiki/Dünaamiline_viskoossus||21||148||2
estonian_nc17.vert.04||wiki17||51805||_||_||_||https://et.wikipedia.org/wiki/Talk:Dünastiate_loend||604||3379||53
estonian_nc17.vert.04||wiki17||51809||_||_||_||https://et.wikipedia.org/wiki/Talk:Düren||17||56||1
estonian_nc17.vert.04||wiki17||51835||_||_||_||https://et.wikipedia.org/wiki/Talk:Düstroofiad||145||711||12
estonian_nc17.vert.04||wiki17||51849||_||_||_||https://et.wikipedia.org/wiki/Dārziņi||123||761||10
estonian_nc17.vert.04||wiki17||51854||_||_||_||https://et.wikipedia.org/wiki/Dōjō||68||451||5
estonian_nc17.vert.04||wiki17||51858||_||_||_||https://et.wikipedia.org/wiki/Džaba_Ioseliani||95||636||3
estonian_nc17.vert.04||wiki17||51859||_||_||_||https://et.wikipedia.org/wiki/Talk:Džaba_Ioseliani||261||1302||21
estonian_nc17.vert.04||wiki17||51903||_||_||_||https://et.wikipedia.org/wiki/Džomolungma_lõunatipp||165||941||9
estonian_nc17.vert.04||wiki17||51935||_||_||_||https://et.wikipedia.org/wiki/E-Eesti||55||346||2
estonian_nc17.vert.04||wiki17||51958||_||_||_||https://et.wikipedia.org/wiki/Talk:E-mail||196||1133||12
estonian_nc17.vert.04||wiki17||51966||_||_||_||https://et.wikipedia.org/wiki/E-raamat||965||6806||63
estonian_nc17.vert.04||wiki17||51984||_||_||_||https://et.wikipedia.org/wiki/Talk:E-vitamiin||1037||5761||77
estonian_nc17.vert.04||wiki17||51987||_||_||_||https://et.wikipedia.org/wiki/E._Harold_Munn||31||179||2
estonian_nc17.vert.04||wiki17||52008||_||_||_||https://et.wikipedia.org/wiki/Talk:EAS||33||173||3
estonian_nc17.vert.04||wiki17||52039||_||_||_||https://et.wikipedia.org/wiki/EELK_teeneterist||75||504||6
estonian_nc17.vert.04||wiki17||52053||_||_||_||https://et.wikipedia.org/wiki/EGA||941||6069||44
estonian_nc17.vert.04||wiki17||52075||_||_||_||https://et.wikipedia.org/wiki/EKNK_Orissaare_kogudus||39||299||3
estonian_nc17.vert.04||wiki17||52077||_||_||_||https://et.wikipedia.org/wiki/EKNK_Põltsamaa_Jordani_kogudus||172||1126||13
estonian_nc17.vert.04||wiki17||52093||_||_||_||https://et.wikipedia.org/wiki/Talk:EKr||168||879||15
estonian_nc17.vert.04||wiki17||52118||_||_||_||https://et.wikipedia.org/wiki/EMK_Kohtla-Järve_Kolgata_kogudus||43||231||7
estonian_nc17.vert.04||wiki17||52137||_||_||_||https://et.wikipedia.org/wiki/Talk:EMK_Tartu_Püha_Luuka_kogudus||143||692||14
estonian_nc17.vert.04||wiki17||52172||_||_||_||https://et.wikipedia.org/wiki/EPA||28||218||2
estonian_nc17.vert.04||wiki17||52191||_||_||_||https://et.wikipedia.org/wiki/ERP||31||200||3
estonian_nc17.vert.04||wiki17||52209||_||_||_||https://et.wikipedia.org/wiki/Talk:ESP_EX_seeria||47||198||5
estonian_nc17.vert.04||wiki17||52214||_||_||_||https://et.wikipedia.org/wiki/ESS_Kalev_Jahtklubi||174||1245||12
estonian_nc17.vert.04||wiki17||52223||_||_||_||https://et.wikipedia.org/wiki/ESTO||85||565||5
estonian_nc17.vert.04||wiki17||52272||_||_||_||https://et.wikipedia.org/wiki/Earl_Boykins||62||343||6
estonian_nc17.vert.04||wiki17||52281||_||_||_||https://et.wikipedia.org/wiki/East_Meadow||32||212||2
estonian_nc17.vert.04||wiki17||52290||_||_||_||https://et.wikipedia.org/wiki/Eau_Claire||502||2881||35
estonian_nc17.vert.04||wiki17||52294||_||_||_||https://et.wikipedia.org/wiki/Talk:Eba-järvekarp||21||81||2
estonian_nc17.vert.04||wiki17||52295||_||_||_||https://et.wikipedia.org/wiki/Ebafolklorism||593||3576||43
estonian_nc17.vert.04||wiki17||52323||_||_||_||https://et.wikipedia.org/wiki/Ebausk||324||2232||15
estonian_nc17.vert.04||wiki17||52333||_||_||_||https://et.wikipedia.org/wiki/Ebba_Månsdotter_(Lilliehöök)||30||169||2
estonian_nc17.vert.04||wiki17||52337||_||_||_||https://et.wikipedia.org/wiki/Talk:Ebe_Müntel||17||63||2
estonian_nc17.vert.04||wiki17||52348||_||_||_||https://et.wikipedia.org/wiki/Eberhard_Quad||89||559||7
estonian_nc17.vert.04||wiki17||52353||_||_||_||https://et.wikipedia.org/wiki/Eberhard_von_Groote||155||1065||10
estonian_nc17.vert.04||wiki17||52359||_||_||_||https://et.wikipedia.org/wiki/Eberhard_von_Syburg_zu_Wischlingen||138||873||7
estonian_nc17.vert.04||wiki17||52363||_||_||_||https://et.wikipedia.org/wiki/Ebersbach_(Saksimaa)||23||163||2
estonian_nc17.vert.04||wiki17||52394||_||_||_||https://et.wikipedia.org/wiki/Talk:Eck||21||89||2
estonian_nc17.vert.04||wiki17||52396||_||_||_||https://et.wikipedia.org/wiki/Eckernförde||42||338||4
estonian_nc17.vert.04||wiki17||52406||_||_||_||https://et.wikipedia.org/wiki/Ecser||127||763||9
estonian_nc17.vert.04||wiki17||52424||_||_||_||https://et.wikipedia.org/wiki/Talk:Ed_Parker||781||3737||47
estonian_nc17.vert.04||wiki17||52437||_||_||_||https://et.wikipedia.org/wiki/Eda_Post||51||283||5
estonian_nc17.vert.04||wiki17||52468||_||_||_||https://et.wikipedia.org/wiki/Talk:Eddie_Cochran||98||481||10
estonian_nc17.vert.04||wiki17||52478||_||_||_||https://et.wikipedia.org/wiki/Eddy_maakond_(Põhja-Dakota)||47||280||4
estonian_nc17.vert.04||wiki17||52538||_||_||_||https://et.wikipedia.org/wiki/Edgar_Krull||17||112||1
estonian_nc17.vert.04||wiki17||52546||_||_||_||https://et.wikipedia.org/wiki/Edgar_Mattisen||174||1258||9
estonian_nc17.vert.04||wiki17||52582||_||_||_||https://et.wikipedia.org/wiki/Talk:Edgar_Valter||118||679||6
estonian_nc17.vert.04||wiki17||52607||_||_||_||https://et.wikipedia.org/wiki/Talk:Ediacara||84||415||5
estonian_nc17.vert.04||wiki17||52610||_||_||_||https://et.wikipedia.org/wiki/Talk:Edifikaator||120||554||7
estonian_nc17.vert.04||wiki17||52656||_||_||_||https://et.wikipedia.org/wiki/Edmondo_De_Amicis||39||188||2
estonian_nc17.vert.04||wiki17||52675||_||_||_||https://et.wikipedia.org/wiki/Edmund_Monson||18||131||1
estonian_nc17.vert.04||wiki17||52701||_||_||_||https://et.wikipedia.org/wiki/Edru_peakraav||22||98||3
estonian_nc17.vert.04||wiki17||52768||_||_||_||https://et.wikipedia.org/wiki/Eduard_Ermits||140||927||13
estonian_nc17.vert.04||wiki17||52786||_||_||_||https://et.wikipedia.org/wiki/Eduard_Haffner||54||319||3
estonian_nc17.vert.04||wiki17||52837||_||_||_||https://et.wikipedia.org/wiki/Eduard_Käppa||42||209||3
estonian_nc17.vert.04||wiki17||52855||_||_||_||https://et.wikipedia.org/wiki/Eduard_Maaser||100||558||6
estonian_nc17.vert.04||wiki17||52871||_||_||_||https://et.wikipedia.org/wiki/Eduard_Neps||867||5599||52
estonian_nc17.vert.04||wiki17||52924||_||_||_||https://et.wikipedia.org/wiki/Eduard_Salmistu||53||323||4
estonian_nc17.vert.04||wiki17||52926||_||_||_||https://et.wikipedia.org/wiki/Eduard_Schabak||258||1805||15
estonian_nc17.vert.04||wiki17||52954||_||_||_||https://et.wikipedia.org/wiki/Eduard_Terras||96||579||13
estonian_nc17.vert.04||wiki17||52957||_||_||_||https://et.wikipedia.org/wiki/Eduard_Tinn||47||264||3
estonian_nc17.vert.04||wiki17||52978||_||_||_||https://et.wikipedia.org/wiki/Eduard_Uduste||97||632||7
estonian_nc17.vert.04||wiki17||52988||_||_||_||https://et.wikipedia.org/wiki/Talk:Eduard_Vilde||183||842||11
estonian_nc17.vert.04||wiki17||53015||_||_||_||https://et.wikipedia.org/wiki/Eduard_Wöhrmann||51||290||4
estonian_nc17.vert.04||wiki17||53051||_||_||_||https://et.wikipedia.org/wiki/Eduards_Pāvuls||29||150||3
estonian_nc17.vert.04||wiki17||53076||_||_||_||https://et.wikipedia.org/wiki/Talk:Edvin_Hiedel||51||251||4
estonian_nc17.vert.04||wiki17||53077||_||_||_||https://et.wikipedia.org/wiki/Edvin_Laine||151||981||11
estonian_nc17.vert.04||wiki17||53092||_||_||_||https://et.wikipedia.org/wiki/Edward_Albee||57||301||8
estonian_nc17.vert.04||wiki17||53114||_||_||_||https://et.wikipedia.org/wiki/Edward_H._White||284||1737||17
estonian_nc17.vert.04||wiki17||53115||_||_||_||https://et.wikipedia.org/wiki/Edward_Hallett_Carr||172||1075||10
estonian_nc17.vert.04||wiki17||53155||_||_||_||https://et.wikipedia.org/wiki/Edward_Snowden||1615||10209||105
estonian_nc17.vert.04||wiki17||53156||_||_||_||https://et.wikipedia.org/wiki/Talk:Edward_Snowden||444||2295||35
estonian_nc17.vert.04||wiki17||53176||_||_||_||https://et.wikipedia.org/wiki/Talk:Edward_Vanem||49||223||4
estonian_nc17.vert.04||wiki17||53216||_||_||_||https://et.wikipedia.org/wiki/Eebenipuulised||64||407||5
estonian_nc17.vert.04||wiki17||53277||_||_||_||https://et.wikipedia.org/wiki/Talk:Eenok||236||1130||18
estonian_nc17.vert.04||wiki17||53298||_||_||_||https://et.wikipedia.org/wiki/Eerik_Haamer||679||4615||50
estonian_nc17.vert.04||wiki17||53312||_||_||_||https://et.wikipedia.org/wiki/Eerik_Olle||60||380||4
estonian_nc17.vert.04||wiki17||53333||_||_||_||https://et.wikipedia.org/wiki/Eero_Eessaar||22||117||1
estonian_nc17.vert.04||wiki17||53344||_||_||_||https://et.wikipedia.org/wiki/Talk:Eero_Loone||26||120||2
estonian_nc17.vert.04||wiki17||53371||_||_||_||https://et.wikipedia.org/wiki/Eero_Vihman||104||739||9
estonian_nc17.vert.04||wiki17||53391||_||_||_||https://et.wikipedia.org/wiki/Eesmürgihambad||239||1792||14
estonian_nc17.vert.04||wiki17||53409||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti-Haginsk||57||251||5
estonian_nc17.vert.04||wiki17||53476||_||_||_||https://et.wikipedia.org/wiki/Eesti_2000._aasta_suveolümpiamängudel||20||153||2
estonian_nc17.vert.04||wiki17||53479||_||_||_||https://et.wikipedia.org/wiki/Eesti_2006._aasta_taliolümpiamängudel||36||236||2
estonian_nc17.vert.04||wiki17||53480||_||_||_||https://et.wikipedia.org/wiki/Eesti_2008._aasta_paraolümpiamängudel||17||105||1
estonian_nc17.vert.04||wiki17||53510||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Aeroklubi||114||575||13
estonian_nc17.vert.04||wiki17||53511||_||_||_||https://et.wikipedia.org/wiki/Eesti_Agronoomide_Selts||30||175||2
estonian_nc17.vert.04||wiki17||53539||_||_||_||https://et.wikipedia.org/wiki/Eesti_Akadeemiline_Sõjaajaloo_Selts||56||330||2
estonian_nc17.vert.04||wiki17||53544||_||_||_||https://et.wikipedia.org/wiki/Eesti_Akadeemilise_Helikunstnike_Seltsi_keelpillikvartett||31||243||4
estonian_nc17.vert.04||wiki17||53567||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Apostlik-Õigeusu_Kiriku_koosseis_1943||206||1118||13
estonian_nc17.vert.04||wiki17||53568||_||_||_||https://et.wikipedia.org/wiki/Eesti_Apteekrite_Liit||153||1096||10
estonian_nc17.vert.04||wiki17||53591||_||_||_||https://et.wikipedia.org/wiki/Eesti_Asutav_Kogu_1918||508||3478||23
estonian_nc17.vert.04||wiki17||53597||_||_||_||https://et.wikipedia.org/wiki/Eesti_Bibliograafia_Asutis||55||377||3
estonian_nc17.vert.04||wiki17||53616||_||_||_||https://et.wikipedia.org/wiki/Eesti_Detektoristide_Klubi||149||1103||10
estonian_nc17.vert.04||wiki17||53630||_||_||_||https://et.wikipedia.org/wiki/Eesti_Ehitusmälestised||49||335||3
estonian_nc17.vert.04||wiki17||53632||_||_||_||https://et.wikipedia.org/wiki/Eesti_Ekspress||135||806||8
estonian_nc17.vert.04||wiki17||53656||_||_||_||https://et.wikipedia.org/wiki/Eesti_Eripedagoogide_Liit||102||767||6
estonian_nc17.vert.04||wiki17||53662||_||_||_||https://et.wikipedia.org/wiki/Eesti_Ettevõtjate_Erakond||234||1792||15
estonian_nc17.vert.04||wiki17||53663||_||_||_||https://et.wikipedia.org/wiki/Eesti_Ettevõtlike_Naiste_Assotsiatsioon||112||830||5
estonian_nc17.vert.04||wiki17||53673||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Evangeeliumi_Luteriusu_Kiriku_koosseis_1943||108||575||8
estonian_nc17.vert.04||wiki17||53726||_||_||_||https://et.wikipedia.org/wiki/Eesti_Gregoriaani_Ühing||40||258||3
estonian_nc17.vert.04||wiki17||53731||_||_||_||https://et.wikipedia.org/wiki/Eesti_Haridusliit||47||341||3
estonian_nc17.vert.04||wiki17||53758||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_IKT_Klaster||32||161||4
estonian_nc17.vert.04||wiki17||53768||_||_||_||https://et.wikipedia.org/wiki/Eesti_Inimesegeneetika_Ühing||180||1248||13
estonian_nc17.vert.04||wiki17||53780||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Interpreetide_Liit||28||138||3
estonian_nc17.vert.04||wiki17||53827||_||_||_||https://et.wikipedia.org/wiki/Eesti_Kammerkooride_Festival||33||226||3
estonian_nc17.vert.04||wiki17||53856||_||_||_||https://et.wikipedia.org/wiki/Eesti_Kergejõustikuliit||46||344||4
estonian_nc17.vert.04||wiki17||53895||_||_||_||https://et.wikipedia.org/wiki/Eesti_Kirjastuse_Kooperatiiv||59||361||3
estonian_nc17.vert.04||wiki17||53923||_||_||_||https://et.wikipedia.org/wiki/Eesti_Komitee_Asemike_Kogu_valimised_1966||65||394||6
estonian_nc17.vert.04||wiki17||53988||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Kultuuri_Koondis_Rootsis||20||128||1
estonian_nc17.vert.04||wiki17||53999||_||_||_||https://et.wikipedia.org/wiki/Eesti_Kultuurkapitali_auhinnad||28||188||2
estonian_nc17.vert.04||wiki17||54004||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Kultuurkapitali_kirjanduspreemia||23||98||2
estonian_nc17.vert.04||wiki17||54006||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Kunstiakadeemia||126||609||7
estonian_nc17.vert.04||wiki17||54011||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Kunstimuuseum||37||180||2
estonian_nc17.vert.04||wiki17||54013||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Kunstimuuseumi_Kunstisõprade_Selts||26||132||2
estonian_nc17.vert.04||wiki17||54016||_||_||_||https://et.wikipedia.org/wiki/Eesti_Kunstiteadlaste_ja_Kuraatorite_Ühing||25||146||1
estonian_nc17.vert.04||wiki17||54044||_||_||_||https://et.wikipedia.org/wiki/Eesti_Lastesõprade_Ühing||36||254||5
estonian_nc17.vert.04||wiki17||54056||_||_||_||https://et.wikipedia.org/wiki/Eesti_Laul_2015||52||363||6
estonian_nc17.vert.04||wiki17||54109||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Looduskaitse_Selts||33||155||3
estonian_nc17.vert.04||wiki17||54112||_||_||_||https://et.wikipedia.org/wiki/Eesti_Loomaarstide_Ühing||146||860||8
estonian_nc17.vert.04||wiki17||54155||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Maaülikool||370||1883||26
estonian_nc17.vert.04||wiki17||54158||_||_||_||https://et.wikipedia.org/wiki/Eesti_Maaülikooli_audoktorite_loend||152||1345||16
estonian_nc17.vert.04||wiki17||54176||_||_||_||https://et.wikipedia.org/wiki/Eesti_Maja||121||743||9
estonian_nc17.vert.04||wiki17||54208||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Mereakadeemia_Merekool||221||1116||11
estonian_nc17.vert.04||wiki17||54210||_||_||_||https://et.wikipedia.org/wiki/Eesti_Merelaevandus||239||1702||13
estonian_nc17.vert.04||wiki17||54226||_||_||_||https://et.wikipedia.org/wiki/Eesti_Metsa-_ja_Puidutööstuse_Liit||185||1432||9
estonian_nc17.vert.04||wiki17||54250||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Mullateaduse_Selts||27||140||2
estonian_nc17.vert.04||wiki17||54255||_||_||_||https://et.wikipedia.org/wiki/Eesti_Muuseumraudtee||237||1723||22
estonian_nc17.vert.04||wiki17||54325||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_NSV_Riikliku_Julgeoleku_Komitee_Rapla_jaoskond||26||119||1
estonian_nc17.vert.04||wiki17||54357||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_NSV_aunimetused||149||730||14
estonian_nc17.vert.04||wiki17||54362||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_NSV_haldusjaotus||158||818||11
estonian_nc17.vert.04||wiki17||54373||_||_||_||https://et.wikipedia.org/wiki/Eesti_NSV_jalgpalli_kõrgliiga_1990||16||101||1
estonian_nc17.vert.04||wiki17||54380||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_NSV_külanõukogude_loend||64||312||5
estonian_nc17.vert.04||wiki17||54381||_||_||_||https://et.wikipedia.org/wiki/Eesti_NSV_lipp||195||1181||14
estonian_nc17.vert.04||wiki17||54438||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_NSV_Ülemnõukogu_II_koosseisu_valimised||69||336||6
estonian_nc17.vert.04||wiki17||54445||_||_||_||https://et.wikipedia.org/wiki/Eesti_Nahakunstnike_Liit||14||88||1
estonian_nc17.vert.04||wiki17||54455||_||_||_||https://et.wikipedia.org/wiki/Eesti_Naisüliõpilaste_Selts||908||6759||52
estonian_nc17.vert.04||wiki17||54498||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Orjanduslik_Partei||132||664||11
estonian_nc17.vert.04||wiki17||54500||_||_||_||https://et.wikipedia.org/wiki/Eesti_Ornitoloogiaühing||153||1142||14
estonian_nc17.vert.04||wiki17||54505||_||_||_||https://et.wikipedia.org/wiki/Eesti_Panga_auhind||12||80||1
estonian_nc17.vert.04||wiki17||54521||_||_||_||https://et.wikipedia.org/wiki/Eesti_Piibliselts||73||492||7
estonian_nc17.vert.04||wiki17||54540||_||_||_||https://et.wikipedia.org/wiki/Eesti_Postimees||142||937||8
estonian_nc17.vert.04||wiki17||54571||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Põllumajandus-Kaubanduskoda||94||484||8
estonian_nc17.vert.04||wiki17||54681||_||_||_||https://et.wikipedia.org/wiki/Eesti_Relva-SS_korpus||24||137||2
estonian_nc17.vert.04||wiki17||54686||_||_||_||https://et.wikipedia.org/wiki/Eesti_Riiklik_Autoregistrikeskus||108||862||11
estonian_nc17.vert.04||wiki17||54710||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_SS-leegion||2086||13450||155
estonian_nc17.vert.04||wiki17||54712||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_SS-vabatahtlike_brigaad||140||664||9
estonian_nc17.vert.04||wiki17||54713||_||_||_||https://et.wikipedia.org/wiki/Eesti_SS_pataljon_(laul)||85||526||3
estonian_nc17.vert.04||wiki17||54732||_||_||_||https://et.wikipedia.org/wiki/Eesti_Sisearhitektide_Liit||76||521||4
estonian_nc17.vert.04||wiki17||54751||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Spordi-_ja_Olümpiamuuseum||42||224||4
estonian_nc17.vert.04||wiki17||54781||_||_||_||https://et.wikipedia.org/wiki/Eesti_Suursaatkond_Varssavis||29||199||3
estonian_nc17.vert.04||wiki17||54800||_||_||_||https://et.wikipedia.org/wiki/Eesti_TA_Ökoloogia_ja_Mereuuringute_Instituut||55||330||4
estonian_nc17.vert.04||wiki17||54806||_||_||_||https://et.wikipedia.org/wiki/Eesti_Taimekasvatuse_Instituut||51||348||3
estonian_nc17.vert.04||wiki17||54817||_||_||_||https://et.wikipedia.org/wiki/Eesti_Teadeteagentuur||141||824||11
estonian_nc17.vert.04||wiki17||54845||_||_||_||https://et.wikipedia.org/wiki/Eesti_Teaduste_Akadeemia_seadus_(1938)||81||485||6
estonian_nc17.vert.04||wiki17||54865||_||_||_||https://et.wikipedia.org/wiki/Eesti_Telefilm||53||316||4
estonian_nc17.vert.04||wiki17||54882||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Trükimuuseum||39||187||3
estonian_nc17.vert.04||wiki17||54888||_||_||_||https://et.wikipedia.org/wiki/Eesti_Tuleviku-uuringute_Instituut||55||388||2
estonian_nc17.vert.04||wiki17||54902||_||_||_||https://et.wikipedia.org/wiki/Eesti_Tööliste_Partei||180||1220||13
estonian_nc17.vert.04||wiki17||54928||_||_||_||https://et.wikipedia.org/wiki/Eesti_UNIXi_Pruukijate_Selts||39||310||5
estonian_nc17.vert.04||wiki17||54958||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_Vabadussõjas_langenute_mälestusmärk||544||2455||15
estonian_nc17.vert.04||wiki17||54997||_||_||_||https://et.wikipedia.org/wiki/Eesti_Vabariigi_ministeeriumid||63||546||5
estonian_nc17.vert.04||wiki17||55011||_||_||_||https://et.wikipedia.org/wiki/Eesti_Vabariigi_teenetemärgid||206||1329||14
estonian_nc17.vert.04||wiki17||55022||_||_||_||https://et.wikipedia.org/wiki/Eesti_Vabariiklik_Turismi-_ja_Ekskursiooninõukogu||96||657||5
estonian_nc17.vert.04||wiki17||55057||_||_||_||https://et.wikipedia.org/wiki/Eesti_ajalookirjanduse_aastapreemia||47||310||3
estonian_nc17.vert.04||wiki17||55075||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_arhitektide_loend||433||2353||26
estonian_nc17.vert.04||wiki17||55091||_||_||_||https://et.wikipedia.org/wiki/Eesti_bussipeatuste_loend||26||199||3
estonian_nc17.vert.04||wiki17||55099||_||_||_||https://et.wikipedia.org/wiki/Eesti_eksport||688||4923||47
estonian_nc17.vert.04||wiki17||55155||_||_||_||https://et.wikipedia.org/wiki/Eesti_hea_raamatupidamistava||204||1809||8
estonian_nc17.vert.04||wiki17||55216||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_juudid||1131||6289||76
estonian_nc17.vert.04||wiki17||55245||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_kaitsepataljonid||40||178||4
estonian_nc17.vert.04||wiki17||55257||_||_||_||https://et.wikipedia.org/wiki/Eesti_karikavõistlused_korvpallis||20||162||2
estonian_nc17.vert.04||wiki17||55261||_||_||_||https://et.wikipedia.org/wiki/Eesti_keele_ajalugu||405||2490||23
estonian_nc17.vert.04||wiki17||55262||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_keele_ajalugu||589||3012||48
estonian_nc17.vert.04||wiki17||55281||_||_||_||https://et.wikipedia.org/wiki/Eesti_keskpunkt||19||137||2
estonian_nc17.vert.04||wiki17||55302||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_kirjanduskriitikute_loend||55||346||2
estonian_nc17.vert.04||wiki17||55337||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_korvpalliklubide_loend||45||218||5
estonian_nc17.vert.04||wiki17||55344||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_kriketikoondis||201||1067||13
estonian_nc17.vert.04||wiki17||55346||_||_||_||https://et.wikipedia.org/wiki/Eesti_kroon||688||4257||51
estonian_nc17.vert.04||wiki17||55355||_||_||_||https://et.wikipedia.org/wiki/Eesti_kullafond_(Heli_Lääts)||266||1429||19
estonian_nc17.vert.04||wiki17||55374||_||_||_||https://et.wikipedia.org/wiki/Eesti_kunst||1164||8496||86
estonian_nc17.vert.04||wiki17||55385||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_käpaliste_loend||368||1923||30
estonian_nc17.vert.04||wiki17||55397||_||_||_||https://et.wikipedia.org/wiki/Eesti_külade_loend||163||1041||14
estonian_nc17.vert.04||wiki17||55400||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_kütiväed||91||403||8
estonian_nc17.vert.04||wiki17||55405||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_lasteaedade_loend||69||383||6
estonian_nc17.vert.04||wiki17||55441||_||_||_||https://et.wikipedia.org/wiki/Eesti_looduslike_pühapaikade_loend_kihelkonniti||73||550||9
estonian_nc17.vert.04||wiki17||55454||_||_||_||https://et.wikipedia.org/wiki/Eesti_maaelu_entsüklopeedia||33||209||2
estonian_nc17.vert.04||wiki17||55465||_||_||_||https://et.wikipedia.org/wiki/Eesti_maastikurattasari||49||306||3
estonian_nc17.vert.04||wiki17||55479||_||_||_||https://et.wikipedia.org/wiki/Eesti_majanduselu_leksikon||36||266||4
estonian_nc17.vert.04||wiki17||55483||_||_||_||https://et.wikipedia.org/wiki/Eesti_malekoondis||30||190||4
estonian_nc17.vert.04||wiki17||55498||_||_||_||https://et.wikipedia.org/wiki/Eesti_meeste_34._meistrivõistlused_rahvusvahelises_kabes_(1989)||15||109||2
estonian_nc17.vert.04||wiki17||55499||_||_||_||https://et.wikipedia.org/wiki/Eesti_meeste_35._meistrivõistlused_rahvusvahelises_kabes_(1990)||18||139||1
estonian_nc17.vert.04||wiki17||55520||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_meistrivõistlused_Rubiku_kuubiku_lahendamises||781||3767||59
estonian_nc17.vert.04||wiki17||55540||_||_||_||https://et.wikipedia.org/wiki/Eesti_ministeeriumide_loend_(1938)||61||494||4
estonian_nc17.vert.04||wiki17||55552||_||_||_||https://et.wikipedia.org/wiki/Eesti_muuseumide_loend||28||193||3
estonian_nc17.vert.04||wiki17||55560||_||_||_||https://et.wikipedia.org/wiki/Eesti_muusikapäev||18||122||1
estonian_nc17.vert.04||wiki17||55600||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_nõukogude_entsüklopeedia||144||714||11
estonian_nc17.vert.04||wiki17||55609||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_ohvitseride_ülendamine_24._veebruaril_1938||108||570||9
estonian_nc17.vert.04||wiki17||55621||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_otsib_lemmiklaulu||62||313||2
estonian_nc17.vert.04||wiki17||55644||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_parim_pagar||1247||6493||84
estonian_nc17.vert.04||wiki17||55648||_||_||_||https://et.wikipedia.org/wiki/Eesti_peaminister||139||1170||7
estonian_nc17.vert.04||wiki17||55671||_||_||_||https://et.wikipedia.org/wiki/Eesti_postijaamade_loend||92||689||6
estonian_nc17.vert.04||wiki17||55762||_||_||_||https://et.wikipedia.org/wiki/Eesti_riigipeade_loend||463||3395||26
estonian_nc17.vert.04||wiki17||55782||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_rootsikeelsed_kohanimed||124||627||10
estonian_nc17.vert.04||wiki17||55784||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_ruumiandmete_loend||25||98||2
estonian_nc17.vert.04||wiki17||55813||_||_||_||https://et.wikipedia.org/wiki/Eesti_siseminister||117||959||8
estonian_nc17.vert.04||wiki17||55861||_||_||_||https://et.wikipedia.org/wiki/Eesti_talude_loend||14||92||2
estonian_nc17.vert.04||wiki17||55869||_||_||_||https://et.wikipedia.org/wiki/Talk:Eesti_teaduse_tippkeskused||135||673||11
